scorer,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290
48,1021.6367,434.57883,1.0,1038.7656,421.7901,1.0,1011.68524,429.75925,0.9123775,1073.6309,510.9458,0.96432954,1073.69,442.66782,0.9859477,1025.4314,468.97556,0.5839256,1049.428,439.15076,0.23804463,1045.5181,410.93515,0.62047815,1051.2074,384.9578,0.8174807,1061.6282,369.88538,0.3101545,1056.0682,338.15076,0.92698747,1042.8881,292.6624,0.71758217,1043.2229,238.63692,0.8923804
49,1022.5543,437.53726,1.0,1038.8094,424.39743,1.0,1011.659,431.642,0.87276345,1073.7733,510.80045,0.9834018,1073.4233,442.62585,0.946635,1026.3232,469.1637,0.5590571,1051.6262,441.41827,0.25265127,1045.1566,410.89746,0.6453087,1050.7883,384.49567,0.82585126,1061.7285,370.25586,0.28251347,1057.1683,338.6,0.9102758,1042.9489,293.43875,0.70299363,1043.1129,238.4664,0.888354
50,1025.878,438.45078,1.0,1040.4877,424.1593,1.0,1013.6068,433.5202,0.8557919,1073.528,511.57635,0.9526533,1073.7501,443.10184,0.9600808,1026.1031,467.17545,0.5982175,1050.4938,442.10934,0.24504137,1042.5482,412.3272,0.6369221,1050.54,384.83542,0.8495227,1061.6783,369.95438,0.3107064,1056.5394,337.94974,0.93210816,1042.7577,291.66202,0.72711337,1043.4146,238.27383,0.91282505
51,1025.2357,439.53195,1.0,1040.1876,424.50958,1.0,1013.65424,433.67847,0.8607156,1073.5944,511.1847,0.9571049,1073.4237,442.72156,0.9443815,1026.4277,468.09933,0.56309664,1050.191,441.69403,0.26347315,1042.5826,411.47763,0.6458178,1048.8503,384.61774,0.8376649,1062.0985,370.29318,0.29745957,1056.2896,338.2626,0.92223436,1042.8247,292.09152,0.72351956,1043.6489,238.62875,0.9030499
52,1023.6317,442.10458,1.0,1037.8687,426.37463,1.0,1012.44244,437.1576,0.89992213,1074.0367,511.892,0.9491775,1072.9467,443.60052,0.924848,1027.7405,469.45993,0.5855172,1050.089,444.21335,0.25821808,1042.5182,413.7702,0.61512715,1049.9287,384.89566,0.86962366,1061.4757,370.11722,0.2943867,1056.1136,337.9636,0.93415874,1042.6356,292.2678,0.7404685,1043.4113,238.60733,0.88643974
53,1024.3728,442.60016,1.0,1038.9719,426.56522,1.0,1013.42426,436.9626,0.9007857,1073.5502,511.74905,0.9457579,1073.0303,443.03748,0.9059208,1028.1085,470.20044,0.6024044,1049.9586,444.741,0.2543729,1042.4094,413.24548,0.60981727,1047.9971,384.91736,0.85871184,1061.996,370.37326,0.29531798,1056.259,337.85855,0.9319338,1042.9012,291.79877,0.74248064,1043.2708,238.6917,0.8820734
54,1026.7297,443.6653,1.0,1040.82,427.1185,1.0,1014.80084,437.18268,0.898655,1073.8628,511.6453,0.9430373,1073.0128,442.98563,0.9066465,1027.2552,469.27457,0.55442494,1050.0021,444.36603,0.27347142,1042.6902,412.55634,0.5923329,1047.7869,385.165,0.87001204,1061.8109,370.38846,0.2944385,1056.4784,338.1283,0.91944575,1042.9219,292.0621,0.74782956,1043.3748,238.46451,0.89769256
55,1026.7456,447.30502,1.0,1040.6731,430.54968,1.0,1014.418,440.17313,0.99318963,1073.6051,511.8557,0.9619399,1072.4736,444.15485,0.8899614,1028.373,472.07126,0.5482572,1048.8595,447.09094,0.27978322,1043.0277,413.25934,0.6021056,1047.516,385.38156,0.88293386,1061.3385,370.3423,0.2866701,1056.1667,337.89636,0.9250389,1043.0004,291.8644,0.7502244,1043.3306,238.56676,0.8879932
56,1028.0078,448.93387,1.0,1040.9149,432.30878,1.0,1015.1144,441.9893,1.0,1073.9851,511.82605,0.9792301,1071.5872,443.3361,0.89865273,1028.6677,472.93875,0.5646754,1049.347,447.62643,0.26115227,1042.943,413.93835,0.6197436,1047.2999,385.41547,0.8860687,1060.8345,370.7494,0.27365354,1056.2648,338.03653,0.918324,1042.8699,292.205,0.7620598,1043.3462,238.65851,0.89231974
57,1029.8752,449.87973,1.0,1040.6049,433.41998,1.0,1015.7021,444.28638,0.9967986,1074.6018,512.0217,1.0,1071.567,443.52725,0.88882655,1029.451,474.1981,0.5885014,1050.1405,448.18848,0.24378762,1039.8508,414.57376,0.6500348,1047.1462,385.62225,0.8946539,1061.4471,371.5506,0.31751618,1056.4154,337.99756,0.91757363,1042.8164,292.0661,0.73927766,1043.4237,238.53183,0.8936949
58,1030.6654,452.57892,1.0,1040.7505,434.57126,1.0,1016.4799,445.8483,0.9587122,1073.8574,512.28217,1.0,1071.022,443.65524,0.88053536,1028.0676,474.66644,0.50778544,1051.1682,445.73288,0.17858882,1039.3086,414.5693,0.6942065,1046.5085,385.24002,0.8885869,1061.0671,370.65714,0.25632426,1056.4246,338.2888,0.9049708,1042.9033,292.03925,0.7401972,1043.256,238.64984,0.89626616
59,1031.6362,454.66116,1.0,1041.8866,435.50778,1.0,1016.7137,446.9864,0.9740602,1073.9392,512.246,1.0,1071.2114,443.81833,0.8622089,1026.8751,474.48016,0.3840908,1051.3699,444.15054,0.15512756,1039.3038,414.70035,0.72779655,1046.4944,385.46118,0.88284343,1061.244,370.84253,0.23416132,1057.399,338.84235,0.8961648,1043.051,293.35175,0.73425776,1043.4116,238.5729,0.8964492
60,1030.2113,457.79617,1.0,1042.0869,435.96823,1.0,1017.8368,448.04523,1.0,1074.1005,512.67377,1.0,1071.7667,444.87592,0.8948909,1027.8601,476.03137,0.35809505,1051.363,445.0763,0.16133404,1039.4996,415.2808,0.7677941,1046.2539,386.02,0.9342084,1060.4213,371.153,0.31199354,1056.824,338.1423,0.8913365,1043.008,292.52325,0.7492134,1043.1721,238.54675,0.8825716
61,1030.809,458.25354,1.0,1042.5789,436.36105,1.0,1017.8934,448.76416,1.0,1074.1975,512.8627,1.0,1071.6,444.8913,0.9034258,1028.0107,476.8044,0.41206694,1051.3895,445.0823,0.16391158,1039.314,415.4456,0.7887464,1046.4418,386.23532,0.93146753,1060.5093,371.1615,0.30418023,1056.9973,338.1839,0.88713294,1042.846,292.56403,0.7474339,1043.485,238.6304,0.889893
62,1031.0665,458.36737,1.0,1043.0167,436.79352,1.0,1018.052,448.71396,1.0,1074.2633,512.55286,1.0,1072.0275,444.9496,0.91076624,1027.9832,476.73877,0.37655944,1051.7648,444.89944,0.16593175,1039.5872,415.6099,0.7994016,1046.3721,385.91052,0.9127823,1061.0076,371.71204,0.24666898,1056.828,339.18192,0.8796835,1043.3755,292.9948,0.7599796,1043.4705,238.88776,0.88331634
63,1031.7596,460.59918,1.0,1043.5736,438.85178,1.0,1018.0586,451.36014,1.0,1074.1367,513.13794,1.0,1072.7047,445.03537,0.9276759,1027.9354,478.12186,0.39592326,1052.6501,445.20804,0.21336347,1039.5101,416.64423,0.8554512,1045.9994,385.95782,0.92833436,1060.7363,371.41946,0.26900998,1056.7179,338.60812,0.8859356,1043.0697,292.94177,0.7766028,1043.3057,238.52046,0.8989945
64,1032.2035,460.8305,1.0,1044.1561,439.42508,1.0,1018.7171,451.74155,1.0,1073.4067,513.07526,1.0,1073.0204,444.82834,0.91355056,1028.1779,478.7694,0.39997616,1053.441,443.79263,0.1987951,1039.2878,417.14752,0.86723775,1045.6322,386.46982,0.93572146,1060.7231,372.10175,0.30337748,1056.8616,339.29077,0.8930405,1043.5344,293.47495,0.7280156,1043.4193,238.58183,0.86824864
65,1032.3519,462.74588,1.0,1044.8181,442.08142,1.0,1018.71155,453.3985,1.0,1074.0769,513.3728,1.0,1073.4979,445.65082,0.90478265,1031.0063,478.89056,0.3803231,1052.8154,444.61996,0.2218165,1039.6245,417.75516,0.8787138,1045.9125,386.05746,0.9394064,1061.1372,371.6186,0.281688,1057.0138,338.58905,0.8767635,1043.0004,292.8473,0.7660373,1043.3958,238.52715,0.888482
66,1032.6412,464.422,1.0,1044.5364,443.60898,1.0,1018.7579,454.98584,1.0,1073.8984,513.4221,1.0,1073.642,445.56137,0.9068488,1030.5674,479.6306,0.36173362,1052.891,444.87964,0.25399432,1038.786,418.94232,0.89357483,1045.6984,386.27396,0.92090464,1060.6171,372.13828,0.27899194,1056.6188,338.91284,0.88195217,1043.0177,293.52948,0.7374402,1043.2878,238.51608,0.893876
67,1033.4158,465.4481,1.0,1045.3776,445.39825,1.0,1019.6335,456.30975,1.0,1073.8546,513.3341,1.0,1073.869,445.49057,0.903673,1029.4047,481.12793,0.35040218,1052.6514,444.285,0.2566846,1038.4062,419.3915,0.91213614,1045.3152,386.72604,0.9071787,1061.0922,371.98752,0.3131976,1056.7089,338.6754,0.8926594,1043.3398,292.67886,0.7500867,1043.2432,238.33101,0.89173424
68,1034.2484,468.02255,1.0,1046.3444,448.27072,1.0,1020.74243,457.07123,1.0,1073.8813,513.2442,1.0,1074.3247,445.65247,0.8939213,1031.3494,463.54742,0.119683005,1052.2087,444.45267,0.29965287,1038.2378,419.65094,0.9145389,1045.4366,386.17502,0.88543266,1061.3551,372.11523,0.24219218,1057.7341,339.22382,0.87307197,1043.2274,293.6322,0.7595909,1043.3805,238.67699,0.8857896
69,1032.73,468.80893,1.0,1047.3708,450.1144,1.0,1021.48486,457.22842,1.0,1073.6439,513.2276,1.0,1073.5541,445.87445,0.9021707,1030.6674,462.94806,0.07707546,1051.1415,445.24872,0.3600179,1038.9218,419.77988,0.9042197,1045.849,386.68988,0.889535,1061.4077,371.70663,0.3365387,1056.896,338.36945,0.88354605,1043.0352,292.1176,0.76939476,1043.3146,238.25105,0.9011611
70,1032.8066,469.02695,1.0,1049.1604,452.04,1.0,1022.857,457.06277,1.0,1073.5635,513.1835,1.0,1073.6133,446.24362,0.9056861,1040.3451,446.87866,0.09248157,1049.2513,445.33157,0.39374065,1040.4669,418.85748,0.88786954,1045.9894,386.0203,0.87098455,1060.3663,372.28918,0.23340595,1057.9751,340.00726,0.8709899,1043.7253,294.11496,0.7327711,1043.2222,238.53154,0.87530565
71,1033.5286,470.30096,1.0,1050.1802,453.63907,1.0,1022.1676,458.18192,1.0,1073.2999,513.8404,1.0,1073.5854,446.81387,0.89329517,1040.7343,447.86392,0.09947211,1048.5532,446.20685,0.44323745,1040.4156,419.02057,0.90405357,1046.5203,386.24203,0.87938887,1061.1237,372.2072,0.2826996,1058.185,339.2238,0.868205,1043.4454,293.89322,0.7489899,1043.3633,238.33073,0.8763651
72,1032.5034,471.70477,1.0,1051.781,454.5439,1.0,1022.3093,458.7597,1.0,1073.6821,513.283,1.0,1073.4526,446.52902,0.9078585,1040.553,448.21527,0.11646813,1048.2595,446.39346,0.4649527,1040.5975,418.59485,0.90520906,1046.6692,386.18558,0.8851553,1061.2832,371.507,0.28668398,1057.0995,339.29974,0.8786256,1043.4792,293.59576,0.7383314,1043.23,238.47708,0.87844557
73,1033.4476,472.20453,1.0,1051.7495,454.52612,1.0,1022.3269,459.80377,1.0,1073.736,513.2446,1.0,1073.5476,446.5272,0.9078617,1039.4827,451.20468,0.12190148,1048.2009,446.38443,0.48287275,1040.3231,418.64423,0.8948712,1046.8209,386.21643,0.8779879,1061.1897,371.8119,0.2760723,1057.8721,339.20386,0.8605581,1043.3628,293.68198,0.75138164,1043.1914,238.64508,0.8752305
74,1035.7645,472.76285,0.97779804,1051.6658,455.6127,1.0,1021.5216,462.77686,1.0,1073.567,513.54895,1.0,1073.2151,446.47693,0.92398113,1037.4242,452.49042,0.1910585,1048.3079,446.20987,0.5849394,1039.6136,418.31888,0.8979297,1047.2576,386.53427,0.90824646,1061.8192,371.7562,0.35705766,1056.8615,337.83234,0.8898106,1042.814,291.67065,0.7767355,1043.2985,238.38048,0.8899073
75,1036.3549,473.57272,0.9894598,1051.7543,456.00366,1.0,1021.5695,463.72052,1.0,1073.5665,513.455,1.0,1073.2694,446.55646,0.9321504,1036.9766,452.98373,0.22701156,1047.7968,445.68094,0.5885768,1039.7628,417.67044,0.8875474,1047.5773,385.62344,0.89370453,1060.9984,372.0373,0.25196305,1057.9672,339.6003,0.8728257,1043.4897,294.01422,0.7383652,1043.1112,238.52443,0.8662204
76,1037.39,473.8704,0.98919004,1053.2245,456.7997,1.0,1022.6009,464.56195,1.0,1073.8772,512.9736,1.0,1073.5553,446.54706,0.9332659,1022.89935,461.0451,0.36143073,1047.2358,445.32846,0.61728996,1039.8188,416.9574,0.89073944,1048.0741,385.61993,0.9144181,1061.3167,371.82074,0.29036656,1058.0636,339.55353,0.87331814,1043.3016,293.77625,0.75589645,1043.1594,238.44136,0.8912402
77,1036.9169,476.14096,0.99232644,1053.7058,460.19223,1.0,1023.15875,467.45596,1.0,1074.2949,513.77905,1.0,1073.4758,447.711,0.9419028,1026.2407,456.95352,0.57226646,1047.1342,445.03217,0.7294779,1040.3514,415.77725,0.87968093,1049.0287,384.63205,0.9062715,1061.0204,371.6403,0.2171232,1057.7909,339.9862,0.8745553,1043.4436,294.36682,0.7214578,1043.4712,238.5782,0.8692986
78,1038.9907,477.8971,1.0,1054.1107,460.94815,1.0,1024.7567,467.8767,1.0,1074.5887,513.64484,1.0,1073.6028,447.81906,0.944948,1026.1727,457.23865,0.6673335,1046.6533,444.58594,0.7590609,1040.9858,416.8891,0.8850331,1049.758,384.92786,0.9324198,1061.5969,371.601,0.2720468,1057.9122,339.11615,0.8800753,1043.2698,293.71497,0.7410114,1043.3433,238.48065,0.88504094
79,1040.8137,478.51282,1.0,1054.8654,461.2345,1.0,1026.6869,468.12854,1.0,1074.6124,513.6356,1.0,1073.5869,447.79172,0.9465586,1026.6885,457.41837,0.74712723,1046.837,444.76196,0.7718838,1041.7074,416.8328,0.9072759,1049.6633,384.98,0.94345117,1060.6305,370.93076,0.2817011,1056.8368,338.48373,0.89421767,1043.4126,292.61316,0.7517885,1043.314,238.37802,0.8927844
80,1042.3131,479.36368,1.0,1054.9022,461.80066,1.0,1025.7373,470.02826,1.0,1074.877,513.4189,1.0,1073.4761,447.87372,0.9373415,1027.3203,457.66318,0.7958791,1046.9519,444.5715,0.775263,1042.2821,416.65018,0.91871125,1050.1698,384.9597,0.93417317,1061.1006,371.36496,0.26600283,1056.9613,338.93622,0.8786463,1043.4095,293.313,0.7429469,1043.305,238.22382,0.8827458
81,1042.7484,479.7994,1.0,1055.0554,462.0196,1.0,1026.0505,470.40137,1.0,1074.5826,513.1175,1.0,1073.7068,447.99106,0.9503536,1027.4679,457.90994,0.83060145,1047.0868,444.6491,0.76145786,1042.6368,416.48108,0.92287505,1050.1769,384.73248,0.937445,1060.9441,371.45044,0.24136019,1057.7928,339.6694,0.87305737,1043.3572,294.03836,0.7298786,1043.4679,238.79044,0.8746591
82,1041.9528,483.33435,1.0,1053.5297,462.56335,1.0,1025.1987,471.39252,1.0,1074.4176,513.745,1.0,1073.6241,449.2914,0.9485505,1027.4958,458.79523,0.83958536,1047.175,445.481,0.7701829,1043.082,416.86102,0.91870564,1050.5142,385.09045,0.94275975,1060.9254,371.26364,0.2702007,1056.9609,338.8882,0.88507515,1043.3689,293.51767,0.73446286,1043.4103,238.34427,0.87466556
83,1042.5773,482.5138,1.0,1053.6272,462.16583,1.0,1025.673,472.16534,1.0,1074.609,513.3935,1.0,1073.6981,448.80823,0.93907315,1027.3909,458.89813,0.8525356,1047.0616,445.28372,0.77777576,1042.8525,416.944,0.9111593,1050.4216,385.32217,0.9433685,1061.4486,371.4405,0.30186704,1057.9645,338.98688,0.88690335,1043.4865,293.78653,0.71574116,1043.2854,238.22318,0.87615937
84,1043.0961,483.4707,1.0,1054.3818,463.10828,1.0,1026.3612,471.29907,1.0,1074.7286,513.5901,1.0,1073.6768,449.00037,0.9385739,1027.8625,459.1583,0.8834861,1047.2374,445.4688,0.78540653,1043.25,416.69952,0.9253285,1050.5391,385.05875,0.93243104,1061.3545,371.62137,0.2407691,1057.7043,338.901,0.88465476,1043.0579,293.38022,0.7372842,1043.261,238.30467,0.88934356
85,1043.7236,484.41708,1.0,1054.7556,463.7202,1.0,1026.6936,472.01367,1.0,1074.8876,513.58954,1.0,1073.6351,449.09103,0.9382543,1027.8362,459.4781,0.9026501,1047.2002,445.6221,0.7927305,1043.6628,416.80463,0.92273766,1050.5854,385.32715,0.92936784,1060.8059,371.29147,0.25377324,1057.7299,338.77017,0.890184,1043.2767,293.3288,0.74646825,1043.3928,238.37961,0.9000588
86,1043.5116,486.4284,1.0,1055.3264,465.32242,1.0,1026.5166,472.85712,1.0,1074.7335,513.32837,1.0,1073.6389,449.51352,0.9386268,1028.2648,460.03415,0.9112534,1047.3364,446.2036,0.7986989,1043.5687,416.94717,0.9238371,1050.3562,385.17923,0.9317611,1060.9064,371.4671,0.24085574,1057.3605,339.04047,0.8845578,1043.471,293.67978,0.73917633,1043.2664,238.57886,0.882954
87,1043.04,487.63135,1.0,1055.5206,466.31958,1.0,1026.1935,473.71896,1.0,1074.6002,513.9421,1.0,1073.6696,450.11792,0.9563652,1028.3689,460.3008,0.90874916,1047.0922,446.44064,0.8132935,1043.7242,416.861,0.9186313,1050.9247,384.9724,0.90632296,1060.9794,371.65152,0.20842145,1058.0763,340.026,0.8949118,1043.9547,294.5656,0.7096514,1043.253,238.22621,0.88679206
88,1044.4924,486.43896,1.0,1055.7313,465.2868,1.0,1027.2389,473.1471,1.0,1075.0135,513.4195,1.0,1073.6876,449.49072,0.9328653,1028.5942,460.2503,0.9117478,1047.26,446.51846,0.8063137,1042.6039,415.847,0.89770865,1050.2281,385.99582,0.95425296,1061.5753,371.38165,0.35779205,1056.6434,337.9044,0.9048454,1043.0712,292.29022,0.75415474,1043.3771,238.20331,0.8993239
89,1044.2921,488.30997,1.0,1056.3422,466.66565,1.0,1027.3943,473.79315,1.0,1074.8167,513.36395,1.0,1073.8317,450.35727,0.9506388,1028.8378,460.33438,0.9151148,1047.368,446.83997,0.8032402,1043.7542,417.41083,0.9042999,1050.6099,385.6771,0.9354232,1060.8779,371.09436,0.29034486,1057.7234,337.93484,0.8867751,1043.3826,292.5923,0.75703484,1043.2927,238.33525,0.8949524
90,1042.8921,490.2783,1.0,1056.0206,468.0094,1.0,1026.3014,475.03778,1.0,1074.8665,513.9876,1.0,1073.7401,450.8481,0.95589304,1029.0333,460.92932,0.9070051,1047.3812,447.38644,0.8291981,1044.274,417.24442,0.90347975,1051.5026,385.59515,0.91653943,1061.3105,371.88168,0.23295161,1058.0298,339.6882,0.8887665,1043.4432,294.2386,0.72858614,1043.2921,238.033,0.8981319
91,1043.6812,489.75107,1.0,1056.6334,468.0744,1.0,1027.573,474.63937,1.0,1074.4854,514.5333,1.0,1073.8738,450.82605,0.9617088,1029.1869,460.85645,0.9167222,1047.3583,447.397,0.83293855,1043.7277,415.77118,0.8924675,1051.6466,385.87567,0.9282186,1061.4454,371.57318,0.27906913,1058.0237,338.48785,0.8971636,1043.2805,293.345,0.7532886,1043.1855,238.3963,0.892502
92,1044.6609,490.38092,1.0,1056.8857,469.56134,1.0,1027.7987,477.2358,1.0,1074.6028,514.082,1.0,1073.7505,451.14734,0.94221973,1030.1642,461.54834,0.89913005,1047.4727,448.17432,0.8387663,1043.5592,416.14752,0.8909026,1051.1766,386.4217,0.93086076,1060.9851,371.47714,0.30114287,1057.9108,338.4592,0.8860081,1043.3973,292.88696,0.7720204,1043.1758,238.209,0.89403516
93,1045.5543,490.12845,1.0,1056.0879,469.48798,1.0,1029.0676,476.80258,1.0,1075.0778,513.7824,1.0,1073.938,450.64426,0.93490785,1030.345,461.464,0.8945652,1047.7456,448.08365,0.8289101,1043.7306,416.05023,0.8880113,1051.2354,386.38388,0.92882997,1061.1858,371.5899,0.2917527,1057.7294,338.33954,0.8869936,1043.4329,292.83795,0.760118,1043.3218,238.17747,0.8924647
94,1045.8551,493.0125,1.0,1055.9551,469.6722,1.0,1028.8058,479.12332,0.9850164,1074.5187,514.39746,1.0,1074.062,451.4927,0.943135,1031.4215,462.27237,0.91544944,1049.2533,448.0151,0.87250024,1043.7999,416.27725,0.90022284,1051.4258,386.03513,0.9180974,1060.6185,371.41663,0.23392093,1057.984,338.9034,0.8826529,1043.4066,293.90372,0.7497871,1043.1832,238.37491,0.8778268
95,1045.8018,491.61447,1.0,1056.2975,470.59024,1.0,1029.1874,477.91257,0.9924755,1074.8286,514.292,1.0,1074.0173,451.16724,0.94034916,1030.7659,462.1246,0.90769976,1047.7928,448.24545,0.853479,1043.9463,415.9289,0.8880318,1051.5254,385.98428,0.9230039,1061.3418,371.74542,0.25543478,1058.0692,338.95273,0.8855628,1043.4817,293.44855,0.75556356,1043.1592,238.4212,0.8951984
96,1046.5336,491.9097,1.0,1056.9066,470.6968,1.0,1030.0256,477.9027,0.97814804,1075.5243,513.7927,1.0,1074.219,450.96155,0.9388527,1031.2765,461.5755,0.8991509,1047.9237,448.45648,0.8528495,1043.982,415.95355,0.88676065,1051.6349,386.15982,0.9185341,1061.1921,371.76013,0.23228426,1058.4802,339.84766,0.88448614,1043.5079,294.4378,0.72614384,1043.245,238.18834,0.8842725
97,1047.1257,493.0524,1.0,1056.2533,470.18967,1.0,1029.3998,479.73254,0.98357147,1075.1154,514.0971,1.0,1074.1859,451.35504,0.94373083,1031.6932,462.66385,0.9216022,1049.3395,448.5943,0.89069325,1043.639,416.47556,0.8985143,1051.2273,386.63144,0.9419369,1061.2404,371.23242,0.32377097,1057.0305,337.8044,0.8879556,1043.28,291.82465,0.7860374,1043.4395,238.49777,0.89415306
98,1047.1113,492.19305,1.0,1057.0989,471.02594,1.0,1030.1294,478.51285,0.9813283,1075.2687,513.50116,1.0,1074.1947,450.925,0.9391223,1031.4006,461.96558,0.91817915,1047.9272,448.60852,0.8643629,1044.2325,415.97733,0.8880368,1051.8351,386.2108,0.92253685,1061.6522,371.40503,0.2539192,1058.3599,339.35596,0.8945162,1043.6614,294.24014,0.73369706,1043.2,238.37479,0.8737013
99,1047.2367,492.2798,1.0,1056.2583,469.15,1.0,1030.0166,478.7978,0.97739714,1075.6779,513.74365,1.0,1074.2655,451.1221,0.9393301,1031.4229,462.17987,0.9225395,1047.9717,448.8895,0.86556226,1043.721,416.312,0.8925969,1051.3976,386.53476,0.93383884,1061.1921,371.43262,0.29421836,1058.1239,338.4108,0.8874197,1043.3701,292.944,0.7568804,1043.2684,238.3492,0.8924569
100,1046.0719,493.4771,1.0,1055.6697,470.31833,1.0,1028.568,479.87158,0.98869306,1075.5297,513.6683,1.0,1073.927,451.3269,0.9428884,1031.5802,462.67166,0.9146797,1049.1654,448.258,0.9017595,1043.6185,416.35797,0.8953912,1051.1965,386.75958,0.9353596,1061.4498,371.42572,0.3236955,1057.8918,338.6456,0.8887946,1043.5923,293.2586,0.74074644,1043.0964,238.0176,0.8847329
101,1046.5149,492.89417,1.0,1055.9796,469.79825,1.0,1029.291,479.35474,0.98057723,1075.225,513.6753,1.0,1073.9791,451.09076,0.93808925,1031.344,462.2447,0.916685,1047.7878,448.8697,0.8898465,1043.6477,416.11526,0.89534616,1051.5106,386.32513,0.92670214,1062.1082,371.76498,0.2824195,1058.5736,339.433,0.88675654,1043.7896,294.08936,0.7244998,1043.2606,238.42474,0.8739539
102,1047.1068,492.6974,1.0,1056.2777,469.56577,1.0,1029.8867,479.10327,0.9693857,1075.3011,513.6739,1.0,1074.1509,450.9478,0.9380382,1031.4998,462.26477,0.91563016,1047.9453,448.93237,0.8750382,1043.6962,416.32513,0.8943966,1051.5496,386.62576,0.9317665,1061.6934,371.7298,0.30547306,1058.634,338.9534,0.89177287,1043.5453,293.27652,0.75240123,1043.1879,238.217,0.89285463
103,1046.9902,494.5815,1.0,1056.0565,471.98495,1.0,1030.441,480.2702,0.9767484,1075.2,513.7778,1.0,1073.9121,451.71887,0.94027305,1032.5607,463.5918,0.94070566,1049.3022,449.74625,0.92318815,1043.548,416.65997,0.90294456,1051.311,386.73648,0.93467486,1061.4021,371.3161,0.30570292,1058.277,338.9362,0.8766543,1043.8918,293.7426,0.7437052,1043.2496,238.51628,0.8739407
104,1046.9891,493.5852,1.0,1056.1682,470.58737,1.0,1029.0387,480.0929,0.9739929,1075.5548,513.32043,1.0,1074.0312,451.27432,0.9456166,1031.7985,462.80307,0.92289305,1049.2102,448.5,0.90105015,1043.7924,416.29535,0.88985324,1051.4891,386.5499,0.9331551,1061.6096,371.4113,0.29881725,1058.27,338.78738,0.89084005,1043.6626,293.3957,0.7414797,1043.1322,238.41716,0.8821674
